shipment_id,shipping_method,shipping_cost,country
SHP-0029640,standard,6.2,ES
SHP-0000282,express,11.32,ES
SHP-0002627,express,11.32,ES
SHP-0004871,express,11.32,ES
SHP-0013339,express,11.32,ES
SHP-0013578,next_day,16.44,ES
SHP-0001495,economy,4.38,ES
SHP-0007858,economy,4.38,ES
SHP-0017296,economy,4.38,ES
SHP-0019874,economy,4.38,ES
SHP-0003477,express,14.62,ES
SHP-0011809,express,14.62,ES
SHP-0018944,express,14.62,ES
SHP-0010283,next_day,24.86,ES
SHP-0022995,next_day,24.86,ES
SHP-0026512,next_day,23.04,ES
SHP-0003992,standard,7.68,ES
SHP-0004511,standard,7.68,ES
SHP-0005402,standard,7.68,ES
SHP-0005857,standard,7.68,ES
SHP-0006919,standard,7.68,ES
SHP-0007489,standard,7.68,ES
SHP-0007918,standard,7.68,ES
SHP-0008243,standard,7.68,ES
SHP-0009790,standard,7.68,ES
SHP-0011438,standard,7.68,ES
SHP-0011818,standard,7.68,ES
SHP-0012221,standard,7.68,ES
SHP-0018092,standard,7.68,ES
SHP-0022660,standard,7.68,ES
SHP-0023253,standard,7.68,ES
SHP-0024004,standard,7.68,ES
SHP-0025349,standard,7.68,ES
SHP-0025600,standard,7.68,ES
SHP-0026010,standard,7.68,ES
SHP-0026031,standard,7.68,ES
SHP-0026953,standard,7.68,ES
SHP-0027614,standard,7.68,ES
SHP-0008078,express,12.8,ES
SHP-0010358,express,12.8,ES
SHP-0004266,standard,5.86,ES
SHP-0004862,standard,5.86,ES
SHP-0007003,standard,5.86,ES
SHP-0007965,standard,5.86,ES
SHP-0008109,standard,5.86,ES
SHP-0009916,standard,5.86,ES
SHP-0014981,standard,5.86,ES
SHP-0017743,standard,5.86,ES
SHP-0026407,standard,5.86,ES
SHP-0027011,standard,5.86,ES
SHP-0027631,standard,5.86,ES
SHP-0004224,express,10.98,ES
SHP-0006737,express,10.98,ES
SHP-0014382,express,10.98,ES
SHP-0029281,express,10.98,ES
SHP-0001840,next_day,21.22,ES
SHP-0023057,express,14.28,ES
SHP-0025263,express,14.28,ES
SHP-0025684,express,14.28,ES
SHP-0029765,next_day,19.4,ES
SHP-0007809,economy,4.04,ES
SHP-0016364,economy,4.04,ES
SHP-0029520,economy,4.04,ES
SHP-0021346,next_day,22.7,ES
SHP-0005609,standard,7.34,ES
SHP-0006722,standard,7.34,ES
SHP-0006863,standard,7.34,ES
SHP-0007879,standard,7.34,ES
SHP-0010180,standard,7.34,ES
SHP-0011366,standard,7.34,ES
SHP-0014409,standard,7.34,ES
SHP-0014937,standard,7.34,ES
SHP-0016733,standard,7.34,ES
SHP-0016831,standard,7.34,ES
SHP-0017018,standard,7.34,ES
SHP-0017318,standard,7.34,ES
SHP-0017576,standard,7.34,ES
SHP-0019551,standard,7.34,ES
SHP-0020575,standard,7.34,ES
SHP-0021143,standard,7.34,ES
SHP-0027461,standard,7.34,ES
SHP-0027853,standard,7.34,ES
SHP-0028120,standard,7.34,ES
SHP-0028290,standard,7.34,ES
SHP-0029859,standard,7.34,ES
SHP-0015596,express,12.46,ES
SHP-0023967,express,12.46,ES
SHP-0024203,express,12.46,ES
SHP-0000612,next_day,17.58,ES
SHP-0000880,standard,5.52,ES
SHP-0001311,standard,5.52,ES
SHP-0001653,standard,5.52,ES
SHP-0004077,standard,5.52,ES
SHP-0004975,standard,5.52,ES
SHP-0007168,standard,5.52,ES
SHP-0007842,standard,5.52,ES
SHP-0012031,standard,5.52,ES
SHP-0013045,standard,5.52,ES
SHP-0013782,standard,5.52,ES
SHP-0019732,standard,5.52,ES
SHP-0022285,standard,5.52,ES
SHP-0024593,standard,5.52,ES
SHP-0026494,standard,5.52,ES
SHP-0027551,standard,5.52,ES
SHP-0028747,standard,5.52,ES
SHP-0001729,express,10.64,ES
SHP-0004995,express,10.64,ES
SHP-0007691,express,10.64,ES
SHP-0009384,express,10.64,ES
SHP-0028415,express,10.64,ES
SHP-0005230,next_day,15.76,ES
SHP-0027087,next_day,20.88,ES
SHP-0025901,next_day,24.18,ES
SHP-0001679,economy,3.7,ES
SHP-0011039,economy,3.7,ES
SHP-0011311,economy,3.7,ES
SHP-0022804,economy,3.7,ES
SHP-0026615,economy,3.7,ES
SHP-0005307,express,13.94,ES
SHP-0007191,express,13.94,ES
SHP-0007520,express,13.94,ES
SHP-0008400,express,13.94,ES
SHP-0023389,express,13.94,ES
SHP-0025236,express,13.94,ES
SHP-0025327,express,13.94,ES
SHP-0004070,standard,7,ES
SHP-0007867,standard,7,ES
SHP-0009613,standard,7,ES
SHP-0009818,standard,7,ES
SHP-0011488,standard,7,ES
SHP-0012728,standard,7,ES
SHP-0015622,standard,7,ES
SHP-0016816,standard,7,ES
SHP-0017527,standard,7,ES
SHP-0017727,standard,7,ES
SHP-0019637,standard,7,ES
SHP-0020851,standard,7,ES
SHP-0021032,standard,7,ES
SHP-0024064,standard,7,ES
SHP-0024397,standard,7,ES
SHP-0025337,standard,7,ES
SHP-0026155,standard,7,ES
SHP-0027542,standard,7,ES
SHP-0028127,standard,7,ES
SHP-0029162,standard,7,ES
SHP-0010030,express,12.12,ES
SHP-0024024,express,12.12,ES
SHP-0028240,express,12.12,ES
SHP-0006165,standard,5.18,ES
SHP-0006742,standard,5.18,ES
SHP-0007374,standard,5.18,ES
SHP-0007502,standard,5.18,ES
SHP-0008137,standard,5.18,ES
SHP-0010648,standard,5.18,ES
SHP-0010885,standard,5.18,ES
SHP-0012624,standard,5.18,ES
SHP-0012997,standard,5.18,ES
SHP-0013591,standard,5.18,ES
SHP-0013999,standard,5.18,ES
SHP-0014405,standard,5.18,ES
SHP-0017963,standard,5.18,ES
SHP-0020391,standard,5.18,ES
SHP-0022206,standard,5.18,ES
SHP-0025360,standard,5.18,ES
SHP-0026011,standard,5.18,ES
SHP-0026575,standard,5.18,ES
SHP-0028230,standard,5.18,ES
SHP-0001956,express,10.3,ES
SHP-0003690,express,10.3,ES
SHP-0007566,express,10.3,ES
SHP-0011896,economy,3.36,ES
SHP-0018116,economy,3.36,ES
SHP-0021440,economy,3.36,ES
SHP-0029893,economy,3.36,ES
SHP-0007069,express,13.6,ES
SHP-0005503,next_day,18.72,ES
SHP-0013550,next_day,18.72,ES
SHP-0005443,next_day,23.84,ES
SHP-0026614,express,11.78,ES
SHP-0004253,next_day,16.9,ES
SHP-0028382,next_day,22.02,ES
SHP-0000350,standard,6.66,ES
SHP-0002344,standard,6.66,ES
SHP-0006184,standard,6.66,ES
SHP-0010079,standard,6.66,ES
SHP-0010684,standard,6.66,ES
SHP-0010752,standard,6.66,ES
SHP-0012777,standard,6.66,ES
SHP-0013579,standard,6.66,ES
SHP-0013699,standard,6.66,ES
SHP-0019888,standard,6.66,ES
SHP-0019937,standard,6.66,ES
SHP-0020690,standard,6.66,ES
SHP-0021308,standard,6.66,ES
SHP-0023218,standard,6.66,ES
SHP-0024308,standard,6.66,ES
SHP-0024381,standard,6.66,ES
SHP-0025562,standard,6.66,ES
SHP-0026403,standard,6.66,ES
SHP-0027350,standard,6.66,ES
SHP-0008890,economy,4.84,ES
SHP-0025319,economy,4.84,ES
SHP-0027139,economy,4.84,ES
SHP-0029430,economy,4.84,ES
SHP-0010111,next_day,15.08,ES
SHP-0013752,next_day,15.08,ES
SHP-0028654,next_day,15.08,ES
SHP-0002318,economy,3.02,ES
SHP-0006430,economy,3.02,ES
SHP-0007839,economy,3.02,ES
SHP-0026060,economy,3.02,ES
SHP-0000486,express,13.26,ES
SHP-0005407,express,13.26,ES
SHP-0005458,express,13.26,ES
SHP-0011072,express,13.26,ES
SHP-0006377,next_day,23.5,ES
SHP-0001414,standard,6.32,ES
SHP-0002332,standard,6.32,ES
SHP-0002557,standard,6.32,ES
SHP-0005200,standard,6.32,ES
SHP-0009261,standard,6.32,ES
SHP-0013198,standard,6.32,ES
SHP-0013581,standard,6.32,ES
SHP-0014031,standard,6.32,ES
SHP-0015131,standard,6.32,ES
SHP-0025447,standard,6.32,ES
SHP-0026128,standard,6.32,ES
SHP-0028281,standard,6.32,ES
SHP-0028919,standard,6.32,ES
SHP-0006318,express,11.44,ES
SHP-0016067,express,11.44,ES
SHP-0020494,express,11.44,ES
SHP-0024084,express,11.44,ES
SHP-0001613,economy,4.5,ES
SHP-0015532,economy,4.5,ES
SHP-0018546,economy,4.5,ES
SHP-0021585,economy,4.5,ES
SHP-0023439,economy,4.5,ES
SHP-0028674,economy,4.5,ES
SHP-0003104,express,14.74,ES
SHP-0007708,express,14.74,ES
SHP-0008478,express,14.74,ES
SHP-0024264,express,14.74,ES
SHP-0010940,next_day,19.86,ES
SHP-0012852,express,12.92,ES
SHP-0017761,express,12.92,ES
SHP-0018908,express,12.92,ES
SHP-0026641,express,12.92,ES
SHP-0000675,standard,7.8,ES
SHP-0002013,standard,7.8,ES
SHP-0004942,standard,7.8,ES
SHP-0005166,standard,7.8,ES
SHP-0007964,standard,7.8,ES
SHP-0011920,standard,7.8,ES
SHP-0012082,standard,7.8,ES
SHP-0013275,standard,7.8,ES
SHP-0014921,standard,7.8,ES
SHP-0016391,standard,7.8,ES
SHP-0016462,standard,7.8,ES
SHP-0017895,standard,7.8,ES
SHP-0021225,standard,7.8,ES
SHP-0023044,standard,7.8,ES
SHP-0023642,standard,7.8,ES
SHP-0025092,standard,7.8,ES
SHP-0001518,standard,5.98,ES
SHP-0001988,standard,5.98,ES
SHP-0003439,standard,5.98,ES
SHP-0003808,standard,5.98,ES
SHP-0004049,standard,5.98,ES
SHP-0006419,standard,5.98,ES
SHP-0013711,standard,5.98,ES
SHP-0014026,standard,5.98,ES
SHP-0015085,standard,5.98,ES
SHP-0017475,standard,5.98,ES
SHP-0018309,standard,5.98,ES
SHP-0020460,standard,5.98,ES
SHP-0026663,standard,5.98,ES
SHP-0017834,express,11.1,ES
SHP-0026191,express,11.1,ES
SHP-0027200,express,14.4,ES
SHP-0001532,next_day,24.64,ES
SHP-0010083,next_day,24.64,ES
SHP-0016077,next_day,24.64,ES
SHP-0018334,next_day,24.64,ES
SHP-0000077,economy,4.16,ES
SHP-0000092,economy,4.16,ES
SHP-0004614,economy,4.16,ES
SHP-0011242,economy,4.16,ES
SHP-0013029,economy,4.16,ES
SHP-0018207,next_day,17.7,ES
SHP-0002010,standard,7.46,ES
SHP-0002576,standard,7.46,ES
SHP-0002619,standard,7.46,ES
SHP-0004809,standard,7.46,ES
SHP-0008014,standard,7.46,ES
SHP-0010973,standard,7.46,ES
SHP-0012150,standard,7.46,ES
SHP-0016311,standard,7.46,ES
SHP-0017230,standard,7.46,ES
SHP-0017915,standard,7.46,ES
SHP-0018647,standard,7.46,ES
SHP-0019426,standard,7.46,ES
SHP-0023570,standard,7.46,ES
SHP-0023982,standard,7.46,ES
SHP-0024685,standard,7.46,ES
SHP-0025119,standard,7.46,ES
SHP-0026917,standard,7.46,ES
SHP-0027338,standard,7.46,ES
SHP-0029226,standard,7.46,ES
SHP-0003981,express,12.58,ES
SHP-0010697,express,12.58,ES
SHP-0011450,express,12.58,ES
SHP-0018032,express,12.58,ES
SHP-0026719,express,12.58,ES
SHP-0000403,standard,5.64,ES
SHP-0002340,standard,5.64,ES
SHP-0002700,standard,5.64,ES
SHP-0003085,standard,5.64,ES
SHP-0005266,standard,5.64,ES
SHP-0006231,standard,5.64,ES
SHP-0006580,standard,5.64,ES
SHP-0017001,standard,5.64,ES
SHP-0017273,standard,5.64,ES
SHP-0018262,standard,5.64,ES
SHP-0020863,standard,5.64,ES
SHP-0023621,standard,5.64,ES
SHP-0023766,standard,5.64,ES
SHP-0026932,standard,5.64,ES
SHP-0028823,standard,5.64,ES
SHP-0002506,express,10.76,ES
SHP-0021889,express,10.76,ES
SHP-0026348,express,10.76,ES
SHP-0020178,next_day,21,ES
SHP-0010498,express,14.06,ES
SHP-0012769,express,14.06,ES
SHP-0014131,express,14.06,ES
SHP-0018986,express,14.06,ES
SHP-0026345,next_day,19.18,ES
SHP-0003871,economy,3.82,ES
SHP-0010285,economy,3.82,ES
SHP-0000433,standard,7.12,ES
SHP-0000730,standard,7.12,ES
SHP-0001330,standard,7.12,ES
SHP-0002217,standard,7.12,ES
SHP-0003582,standard,7.12,ES
SHP-0006442,standard,7.12,ES
SHP-0007499,standard,7.12,ES
SHP-0011980,standard,7.12,ES
SHP-0012731,standard,7.12,ES
SHP-0012842,standard,7.12,ES
SHP-0015963,standard,7.12,ES
SHP-0016318,standard,7.12,ES
SHP-0018374,standard,7.12,ES
SHP-0020268,standard,7.12,ES
SHP-0024309,standard,7.12,ES
SHP-0024615,standard,7.12,ES
SHP-0026699,standard,7.12,ES
SHP-0028221,standard,7.12,ES
SHP-0012984,express,12.24,ES
SHP-0018995,express,12.24,ES
SHP-0027789,express,12.24,ES
SHP-0009129,express,10.42,ES
SHP-0010426,express,10.42,ES
SHP-0016965,express,10.42,ES
SHP-0000648,standard,5.3,ES
SHP-0008301,standard,5.3,ES
SHP-0010220,standard,5.3,ES
SHP-0010297,standard,5.3,ES
SHP-0010590,standard,5.3,ES
SHP-0012990,standard,5.3,ES
SHP-0013223,standard,5.3,ES
SHP-0015258,standard,5.3,ES
SHP-0015438,standard,5.3,ES
SHP-0016124,standard,5.3,ES
SHP-0018165,standard,5.3,ES
SHP-0018495,standard,5.3,ES
SHP-0020257,standard,5.3,ES
SHP-0021693,standard,5.3,ES
SHP-0023162,standard,5.3,ES
SHP-0024054,standard,5.3,ES
SHP-0025891,standard,5.3,ES
SHP-0027842,standard,5.3,ES
SHP-0028178,standard,5.3,ES
SHP-0028860,standard,5.3,ES
SHP-0029040,standard,5.3,ES
SHP-0002020,economy,3.48,ES
SHP-0011759,economy,3.48,ES
SHP-0018295,economy,3.48,ES
SHP-0019894,economy,3.48,ES
SHP-0026913,economy,3.48,ES
SHP-0028957,economy,3.48,ES
SHP-0013543,express,13.72,ES
SHP-0014103,express,13.72,ES
SHP-0020411,express,13.72,ES
SHP-0026587,express,13.72,ES
SHP-0004067,next_day,18.84,ES
SHP-0003463,standard,6.78,ES
SHP-0003554,standard,6.78,ES
SHP-0005734,standard,6.78,ES
SHP-0007527,standard,6.78,ES
SHP-0007911,standard,6.78,ES
SHP-0008451,standard,6.78,ES
SHP-0010689,standard,6.78,ES
SHP-0011069,standard,6.78,ES
SHP-0011240,standard,6.78,ES
SHP-0011244,standard,6.78,ES
SHP-0011906,standard,6.78,ES
SHP-0012456,standard,6.78,ES
SHP-0015218,standard,6.78,ES
SHP-0015415,standard,6.78,ES
SHP-0016094,standard,6.78,ES
SHP-0018452,standard,6.78,ES
SHP-0020159,standard,6.78,ES
SHP-0022367,standard,6.78,ES
SHP-0025288,standard,6.78,ES
SHP-0005015,express,11.9,ES
SHP-0005078,express,11.9,ES
SHP-0005710,express,11.9,ES
SHP-0010153,express,11.9,ES
SHP-0015894,express,11.9,ES
SHP-0021261,express,11.9,ES
SHP-0028531,express,11.9,ES
SHP-0021213,next_day,22.14,ES
SHP-0001049,economy,4.96,ES
SHP-0010355,economy,4.96,ES
SHP-0016397,economy,4.96,ES
SHP-0023089,economy,4.96,ES
SHP-0011827,express,10.08,ES
SHP-0017511,express,10.08,ES
SHP-0022708,express,10.08,ES
SHP-0023157,express,10.08,ES
SHP-0025929,express,10.08,ES
SHP-0026339,express,10.08,ES
SHP-0005639,next_day,15.2,ES
SHP-0013497,next_day,15.2,ES
SHP-0001978,economy,3.14,ES
SHP-0012979,economy,3.14,ES
SHP-0019743,economy,3.14,ES
SHP-0027406,economy,3.14,ES
SHP-0017078,express,13.38,ES
SHP-0002723,express,11.56,ES
SHP-0023150,express,11.56,ES
SHP-0025577,next_day,16.68,ES
SHP-0028400,next_day,16.68,ES
SHP-0009432,next_day,21.8,ES
SHP-0025339,next_day,21.8,ES
SHP-0001621,standard,6.44,ES
SHP-0002298,standard,6.44,ES
SHP-0002527,standard,6.44,ES
SHP-0008186,standard,6.44,ES
SHP-0008411,standard,6.44,ES
SHP-0008764,standard,6.44,ES
SHP-0008879,standard,6.44,ES
SHP-0009071,standard,6.44,ES
SHP-0009265,standard,6.44,ES
SHP-0009969,standard,6.44,ES
SHP-0013871,standard,6.44,ES
SHP-0013921,standard,6.44,ES
SHP-0016700,standard,6.44,ES
SHP-0019299,standard,6.44,ES
SHP-0021385,standard,6.44,ES
SHP-0022856,standard,6.44,ES
SHP-0025528,standard,6.44,ES
SHP-0026872,standard,6.44,ES
SHP-0027490,standard,6.44,ES
SHP-0028005,standard,6.44,ES
SHP-0000798,economy,4.62,ES
SHP-0018121,economy,4.62,ES
SHP-0019997,economy,4.62,ES
SHP-0022143,economy,4.62,ES
SHP-0023994,economy,4.62,ES
SHP-0028885,economy,4.62,ES
SHP-0015652,express,14.86,ES
SHP-0016021,express,14.86,ES
SHP-0016858,express,14.86,ES
SHP-0018828,express,14.86,ES
SHP-0025114,express,14.86,ES
SHP-0001549,next_day,19.98,ES
SHP-0001364,standard,7.92,ES
SHP-0003370,standard,7.92,ES
SHP-0003376,standard,7.92,ES
SHP-0010132,standard,7.92,ES
SHP-0014544,standard,7.92,ES
SHP-0014715,standard,7.92,ES
SHP-0015696,standard,7.92,ES
SHP-0018625,standard,7.92,ES
SHP-0018793,standard,7.92,ES
SHP-0021641,standard,7.92,ES
SHP-0021819,standard,7.92,ES
SHP-0028735,standard,7.92,ES
SHP-0008438,express,13.04,ES
SHP-0009368,express,13.04,ES
SHP-0010269,express,13.04,ES
SHP-0013209,express,13.04,ES
SHP-0022107,express,13.04,ES
SHP-0024296,express,13.04,ES
SHP-0029188,express,13.04,ES
SHP-0001982,next_day,18.16,ES
SHP-0008079,next_day,21.46,ES
SHP-0008701,next_day,21.46,ES
SHP-0000700,standard,6.1,ES
SHP-0002713,standard,6.1,ES
SHP-0009814,standard,6.1,ES
SHP-0012415,standard,6.1,ES
SHP-0014625,standard,6.1,ES
SHP-0016728,standard,6.1,ES
SHP-0017227,standard,6.1,ES
SHP-0017514,standard,6.1,ES
SHP-0021389,standard,6.1,ES
SHP-0021618,standard,6.1,ES
SHP-0023585,standard,6.1,ES
SHP-0024393,standard,6.1,ES
SHP-0025082,standard,6.1,ES
SHP-0025437,standard,6.1,ES
SHP-0028537,standard,6.1,ES
SHP-0013665,express,11.22,ES
SHP-0015256,economy,4.28,ES
SHP-0016533,economy,4.28,ES
SHP-0026389,economy,4.28,ES
SHP-0028273,economy,4.28,ES
SHP-0008964,express,14.52,ES
SHP-0015667,express,14.52,ES
SHP-0006768,next_day,24.76,ES
SHP-0021663,next_day,24.76,ES
SHP-0026006,next_day,22.94,ES
SHP-0002450,standard,7.58,ES
SHP-0002531,standard,7.58,ES
SHP-0007138,standard,7.58,ES
SHP-0011350,standard,7.58,ES
SHP-0012549,standard,7.58,ES
SHP-0013654,standard,7.58,ES
SHP-0013973,standard,7.58,ES
SHP-0015743,standard,7.58,ES
SHP-0017295,standard,7.58,ES
SHP-0018751,standard,7.58,ES
SHP-0021247,standard,7.58,ES
SHP-0026589,standard,7.58,ES
SHP-0027156,standard,7.58,ES
SHP-0029873,standard,7.58,ES
SHP-0005618,express,12.7,ES
SHP-0006336,express,12.7,ES
SHP-0016324,express,12.7,ES
SHP-0002460,standard,5.76,ES
SHP-0004103,standard,5.76,ES
SHP-0004816,standard,5.76,ES
SHP-0005159,standard,5.76,ES
SHP-0013856,standard,5.76,ES
SHP-0017356,standard,5.76,ES
SHP-0021732,standard,5.76,ES
SHP-0023230,standard,5.76,ES
SHP-0029020,standard,5.76,ES
SHP-0003604,express,10.88,ES
SHP-0011336,express,10.88,ES
SHP-0020197,express,10.88,ES
SHP-0001888,next_day,16,ES
SHP-0006494,next_day,21.12,ES
SHP-0001855,express,14.18,ES
SHP-0002836,express,14.18,ES
SHP-0005223,express,14.18,ES
SHP-0008619,next_day,24.42,ES
SHP-0008788,next_day,24.42,ES
SHP-0025290,next_day,24.42,ES
SHP-0005237,economy,3.94,ES
SHP-0008861,economy,3.94,ES
SHP-0012397,economy,3.94,ES
SHP-0015589,economy,3.94,ES
SHP-0017550,economy,3.94,ES
SHP-0018081,economy,3.94,ES
SHP-0020815,economy,3.94,ES
SHP-0009107,next_day,22.6,ES
SHP-0011540,next_day,22.6,ES
SHP-0000186,standard,7.24,ES
SHP-0000241,standard,7.24,ES
SHP-0001234,standard,7.24,ES
SHP-0004982,standard,7.24,ES
SHP-0015692,standard,7.24,ES
SHP-0019667,standard,7.24,ES
SHP-0024199,standard,7.24,ES
SHP-0027852,standard,7.24,ES
SHP-0029022,standard,7.24,ES
SHP-0029123,standard,7.24,ES
SHP-0029775,standard,7.24,ES
SHP-0019352,express,12.36,ES
SHP-0027412,express,12.36,ES
SHP-0002232,standard,5.42,ES
SHP-0015299,standard,5.42,ES
SHP-0016641,standard,5.42,ES
SHP-0017174,standard,5.42,ES
SHP-0020914,standard,5.42,ES
SHP-0021669,standard,5.42,ES
SHP-0026092,standard,5.42,ES
SHP-0027109,standard,5.42,ES
SHP-0028696,standard,5.42,ES
SHP-0028965,standard,5.42,ES
SHP-0011306,express,10.54,ES
SHP-0014812,express,10.54,ES
SHP-0019231,express,10.54,ES
SHP-0019826,express,10.54,ES
SHP-0022850,express,10.54,ES
SHP-0028041,express,10.54,ES
SHP-0003833,next_day,18.96,ES
SHP-0017945,next_day,18.96,ES
SHP-0000312,economy,3.6,ES
SHP-0001625,economy,3.6,ES
SHP-0019412,economy,3.6,ES
SHP-0023848,economy,3.6,ES
SHP-0025394,economy,3.6,ES
SHP-0026475,economy,3.6,ES
SHP-0003011,express,13.84,ES
SHP-0012492,express,13.84,ES
SHP-0017571,express,13.84,ES
SHP-0019163,express,13.84,ES
SHP-0019996,express,13.84,ES
SHP-0023476,express,13.84,ES
SHP-0002945,standard,6.9,ES
SHP-0006597,standard,6.9,ES
SHP-0016680,standard,6.9,ES
SHP-0020779,standard,6.9,ES
SHP-0026390,standard,6.9,ES
SHP-0026835,standard,6.9,ES
SHP-0015205,express,12.02,ES
SHP-0022081,express,12.02,ES
SHP-0025345,express,12.02,ES
SHP-0027578,express,12.02,ES
SHP-0009339,next_day,20.44,ES
SHP-0000043,standard,5.08,ES
SHP-0002037,standard,5.08,ES
SHP-0004438,standard,5.08,ES
SHP-0004557,standard,5.08,ES
SHP-0006577,standard,5.08,ES
SHP-0006720,standard,5.08,ES
SHP-0008807,standard,5.08,ES
SHP-0010146,standard,5.08,ES
SHP-0010868,standard,5.08,ES
SHP-0012533,standard,5.08,ES
SHP-0012961,standard,5.08,ES
SHP-0013031,standard,5.08,ES
SHP-0013055,standard,5.08,ES
SHP-0013689,standard,5.08,ES
SHP-0013740,standard,5.08,ES
SHP-0015854,standard,5.08,ES
SHP-0019727,standard,5.08,ES
SHP-0021057,standard,5.08,ES
SHP-0021815,standard,5.08,ES
SHP-0024467,standard,5.08,ES
SHP-0026502,standard,5.08,ES
SHP-0027070,standard,5.08,ES
SHP-0028128,standard,5.08,ES
SHP-0001953,express,10.2,ES
SHP-0008473,express,10.2,ES
SHP-0018540,express,10.2,ES
SHP-0002603,economy,3.26,ES
SHP-0007717,economy,3.26,ES
SHP-0012355,economy,3.26,ES
SHP-0025523,economy,3.26,ES
SHP-0004210,express,13.5,ES
SHP-0020290,express,13.5,ES
SHP-0021926,express,13.5,ES
SHP-0028732,express,13.5,ES
SHP-0006201,standard,6.56,ES
SHP-0007128,standard,6.56,ES
SHP-0007204,standard,6.56,ES
SHP-0007435,standard,6.56,ES
SHP-0008001,standard,6.56,ES
SHP-0009957,standard,6.56,ES
SHP-0012457,standard,6.56,ES
SHP-0018164,standard,6.56,ES
SHP-0018501,standard,6.56,ES
SHP-0019071,standard,6.56,ES
SHP-0019173,standard,6.56,ES
SHP-0023979,standard,6.56,ES
SHP-0025332,standard,6.56,ES
SHP-0026560,standard,6.56,ES
SHP-0029412,standard,6.56,ES
SHP-0029863,standard,6.56,ES
SHP-0006814,express,11.68,ES
SHP-0023392,express,11.68,ES
SHP-0015568,next_day,16.8,ES
SHP-0010880,next_day,20.1,ES
SHP-0022352,next_day,20.1,ES
SHP-0022398,next_day,20.1,ES
SHP-0019837,economy,4.74,ES
SHP-0026487,economy,4.74,ES
SHP-0000236,express,14.98,ES
SHP-0009355,express,14.98,ES
SHP-0013428,express,14.98,ES
SHP-0015394,express,14.98,ES
SHP-0008024,express,13.16,ES
SHP-0008845,express,13.16,ES
SHP-0009020,express,13.16,ES
SHP-0023016,express,13.16,ES
SHP-0024617,express,13.16,ES
SHP-0023907,next_day,18.28,ES
SHP-0023499,next_day,16.46,ES
SHP-0015844,next_day,21.58,ES
SHP-0001915,standard,6.22,ES
SHP-0002498,standard,6.22,ES
SHP-0006263,standard,6.22,ES
SHP-0006559,standard,6.22,ES
SHP-0007764,standard,6.22,ES
SHP-0008494,standard,6.22,ES
SHP-0010600,standard,6.22,ES
SHP-0012991,standard,6.22,ES
SHP-0014401,standard,6.22,ES
SHP-0015288,standard,6.22,ES
SHP-0015309,standard,6.22,ES
SHP-0015460,standard,6.22,ES
SHP-0016029,standard,6.22,ES
SHP-0017150,standard,6.22,ES
SHP-0017455,standard,6.22,ES
SHP-0017994,standard,6.22,ES
SHP-0018825,standard,6.22,ES
SHP-0020768,standard,6.22,ES
SHP-0020907,standard,6.22,ES
SHP-0021841,standard,6.22,ES
SHP-0022539,standard,6.22,ES
SHP-0022924,standard,6.22,ES
SHP-0023629,standard,6.22,ES
SHP-0025464,standard,6.22,ES
SHP-0004738,express,11.34,ES
SHP-0028982,express,11.34,ES
SHP-0029770,express,11.34,ES
SHP-0001444,economy,4.4,ES
SHP-0005184,economy,4.4,ES
SHP-0025204,economy,4.4,ES
SHP-0004677,express,14.64,ES
SHP-0008496,express,14.64,ES
SHP-0026695,express,14.64,ES
SHP-0013026,express,12.82,ES
SHP-0017903,express,12.82,ES
SHP-0019947,express,12.82,ES
SHP-0026164,express,12.82,ES
SHP-0024807,next_day,23.06,ES
SHP-0002263,standard,7.7,ES
SHP-0003329,standard,7.7,ES
SHP-0007869,standard,7.7,ES
SHP-0008737,standard,7.7,ES
SHP-0012116,standard,7.7,ES
SHP-0017132,standard,7.7,ES
SHP-0018358,standard,7.7,ES
SHP-0018923,standard,7.7,ES
SHP-0019470,standard,7.7,ES
SHP-0029082,standard,7.7,ES
SHP-0002789,standard,5.88,ES
SHP-0004700,standard,5.88,ES
SHP-0006216,standard,5.88,ES
SHP-0006850,standard,5.88,ES
SHP-0006874,standard,5.88,ES
SHP-0007713,standard,5.88,ES
SHP-0010764,standard,5.88,ES
SHP-0010914,standard,5.88,ES
SHP-0011892,standard,5.88,ES
SHP-0013827,standard,5.88,ES
SHP-0014167,standard,5.88,ES
SHP-0016406,standard,5.88,ES
SHP-0018794,standard,5.88,ES
SHP-0019096,standard,5.88,ES
SHP-0021036,standard,5.88,ES
SHP-0021150,standard,5.88,ES
SHP-0022114,standard,5.88,ES
SHP-0028440,standard,5.88,ES
SHP-0028808,standard,5.88,ES
SHP-0000425,express,11,ES
SHP-0025826,express,11,ES
SHP-0008626,next_day,16.12,ES
SHP-0010691,next_day,16.12,ES
SHP-0027083,next_day,16.12,ES
SHP-0004090,express,14.3,ES
SHP-0011322,express,14.3,ES
SHP-0012929,express,14.3,ES
SHP-0013778,express,14.3,ES
SHP-0018517,express,14.3,ES
SHP-0029616,express,14.3,ES
SHP-0012156,next_day,24.54,ES
SHP-0017032,next_day,24.54,ES
SHP-0006082,economy,4.06,ES
SHP-0025245,economy,4.06,ES
SHP-0027503,economy,4.06,ES
SHP-0028369,economy,4.06,ES
SHP-0010164,next_day,17.6,ES
SHP-0016092,next_day,17.6,ES
SHP-0017270,next_day,22.72,ES
SHP-0000766,standard,7.36,ES
SHP-0001509,standard,7.36,ES
SHP-0004538,standard,7.36,ES
